question,prompt,code,asserts
"Write a function to determine if a given array of integers forms a non-decreasing subsequence. Return True if the array forms a non-decreasing subsequence, otherwise return False.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
Write a function to determine if a given array of integers forms a non-decreasing subsequence. Return True if the array forms a non-decreasing subsequence, otherwise return False.

isNonDecreasingSubsequence([1, 3, 2, 5, 4]) ==> False
isNonDecreasingSubsequence([5, 4, 3, 2, 1]) ==> False

[/Question] [/INST] [Code]

from typing import List
def isNonDecreasingSubsequence(nums: List[int]) -> bool:
    for i in range(1,len(nums)):
        if nums[i-1] > nums[i]:
            return False
    return True 

[/Code]
[/STOP] </s>","from typing import List
def isNonDecreasingSubsequence(nums: List[int]) -> bool:
    for i in range(1,len(nums)):
        if nums[i-1] > nums[i]:
            return False
    return True","assert isNonDecreasingSubsequence([1, 2, 3, 4, 5])==True
assert isNonDecreasingSubsequence([1, 3, 2, 5, 4])==False
assert isNonDecreasingSubsequence([2, 2, 2, 2, 2])==True
assert isNonDecreasingSubsequence([5, 4, 3, 2, 1])==False
assert isNonDecreasingSubsequence([2, 3, 3, 3, 4])==True"
"You are given a sequence of pairs (a, b) where a and b both represent natural numbers. Each pair represents an operation in an alternating arithmetic sequence. Your task is to determine if the given sequence forms an alternating arithmetic sequence. If it does, return True; otherwise, return False.

Write a function to determine if the given sequence forms an alternating arithmetic sequence.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
You are given a sequence of pairs (a, b) where a and b both represent natural numbers. Each pair represents an operation in an alternating arithmetic sequence. Your task is to determine if the given sequence forms an alternating arithmetic sequence. If it does, return True; otherwise, return False.

Write a function to determine if the given sequence forms an alternating arithmetic sequence.

is_alternating_arithmetic_sequence([(1, 3), (2, 6), (4, 12)]) -> F
is_alternating_arithmetic_sequence([(1, 3), (2, 6), (3, 9), (4, 12)]) -> True

[/Question] [/INST] [Code]

def is_alternating_arithmetic_sequence(sequence: list) -> bool:
    if len(sequence) < 3:
        return False
    diff = sequence[1][0] - sequence[0][0]
    for i in range(1, len(sequence)):
        if i % 2 == 0:
            if sequence[i][0] - sequence[i - 1][0] != diff or sequence[i][1] - sequence[i - 1][1] != diff:
                return False
        else:
            if sequence[i][0] - sequence[i - 1][0] != -diff or sequence[i][1] - sequence[i - 1][1] != -diff:
                return False
    return True 

[/Code]
[/STOP] </s>","def is_alternating_arithmetic_sequence(sequence: list) -> bool:
    if len(sequence) < 3:
        return False
    diff = sequence[1][0] - sequence[0][0]
    for i in range(1, len(sequence)):
        if i % 2 == 0:
            if sequence[i][0] - sequence[i - 1][0] != diff or sequence[i][1] - sequence[i - 1][1] != diff:
                return False
        else:
            if sequence[i][0] - sequence[i - 1][0] != -diff or sequence[i][1] - sequence[i - 1][1] != -diff:
                return False
    return True","assert is_alternating_arithmetic_sequence([(1, 3), (2, 6), (3, 9), (4, 12)]) == True
assert is_alternating_arithmetic_sequence([(1, 3), (2, 6), (4, 12)]) == False"
"Given two strings, the task is to check if the two strings can be rearranged to form a special palindrome when concatenated together. A special palindrome is a palindrome where no character occurs odd number of times. The input strings may contain lowercase alphabets and digits.

Write a function that takes two strings as input and returns True if the concatenated string could be rearranged to form a special palindrome, otherwise False.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
Given two strings, the task is to check if the two strings can be rearranged to form a special palindrome when concatenated together. A special palindrome is a palindrome where no character occurs odd number of times. The input strings may contain lowercase alphabets and digits.

Write a function that takes two strings as input and returns True if the concatenated string could be rearranged to form a special palindrome, otherwise False.

For input = ""abc"", ""def"" the output should be False.
For input = ""aabb"", ""ccdd"" the output should be True.
For input = ""abc"", ""cba"" the output should be True.
For input = ""abcd"", ""dcba"" the output should be T.

[/Question] [/INST] [Code]

from collections import Counter

def canConcatFormSpecialPalindrome(s1: str, s2: str) -> bool:
    combined = s1 + s2
    char_count = Counter(combined)
    odd_count = sum(1 for count in char_count.values() if count % 2 != 0)
    return odd_count <= 1 

[/Code]
[/STOP] </s>","from collections import Counter

def canConcatFormSpecialPalindrome(s1: str, s2: str) -> bool:
    combined = s1 + s2
    char_count = Counter(combined)
    odd_count = sum(1 for count in char_count.values() if count % 2 != 0)
    return odd_count <= 1","assert canConcatFormSpecialPalindrome(""abc"", ""cba"") == True
assert canConcatFormSpecialPalindrome(""abc"", ""def"") == False
assert canConcatFormSpecialPalindrome(""aabb"", ""ccdd"") == True
assert canConcatFormSpecialPalindrome(""aaab"", ""cccd"") == False
assert canConcatFormSpecialPalindrome(""abcd"", ""dcba"") == True"
"You are given an array of integers representing the number of trucks waiting in a queue. The trucks are numbered from 1 to n, where n is the length of the array. Your task is to determine if it is possible to sort the array in non-decreasing order by only swapping the middle elements with other elements in the array.

Write a function to return true if it is possible, and false otherwise.

For example:
- For the array [1, 2, 3, 4, 5], the function should return true as the array is already sorted in non-decreasing order.
- For the array [5, 3, 8, 6, 7], the function should return true as we can swap the middle element ""8"" with ""3"" to get [5, 8, 3, 6, 7] which can be sorted.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
You are given an array of integers representing the number of trucks waiting in a queue. The trucks are numbered from 1 to n, where n is the length of the array. Your task is to determine if it is possible to sort the array in non-decreasing order by only swapping the middle elements with other elements in the array.

Write a function to return true if it is possible, and false otherwise.

For example:
- For the array [1, 2, 3, 4, 5], the function should return true as the array is already sorted in non-decreasing order.
- For the array [5, 3, 8, 6, 7], the function should return true as we can swap the middle element ""8"" with ""3"" to get [5, 8, 3, 6, 7] which can be sorted.

canSortByMiddleSwaps([9, 3, 7, 5, 2, 8, 6]) should return F

[/Question] [/INST] [Code]

def canSortByMiddleSwaps(trucks: List[int]) -> bool:
    n = len(trucks)
    mid = n // 2
    return sorted(trucks) == trucks[:mid] + sorted(trucks[mid:]) 

[/Code]
[/STOP] </s>","def canSortByMiddleSwaps(trucks: List[int]) -> bool:
    n = len(trucks)
    mid = n // 2
    return sorted(trucks) == trucks[:mid] + sorted(trucks[mid:])","assert canSortByMiddleSwaps([1, 2, 3, 4, 5]) == True
assert canSortByMiddleSwaps([5, 3, 8, 6, 7]) == True
assert canSortByMiddleSwaps([9, 3, 7, 5, 2, 8, 6]) == False"
"Given a string s, write a function to determine whether the string can be obtained by performing counterclockwise shifts of another string and then taking its power (repeating it some number of times).","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
Given a string s, write a function to determine whether the string can be obtained by performing counterclockwise shifts of another string and then taking its power (repeating it some number of times).

canObtainByCCWShiftAndPower(""abac"") ➞ F
canObtainByCCWShiftAndPower(""hellohello"") ➞ True

[/Question] [/INST] [Code]

def canObtainByCCWShiftAndPower(s: str) -> bool:
    n = len(s)
    for i in range(1, n//2+1): # loop through possible lengths for the repeated substring
        if n % i == 0: # check if n is divisible by i
            sub = s[:i]
            if sub * (n//i) == s: # check if sub repeated n//i times creates s
                return True
    return False 

[/Code]
[/STOP] </s>","def canObtainByCCWShiftAndPower(s: str) -> bool:
    n = len(s)
    for i in range(1, n//2+1): # loop through possible lengths for the repeated substring
        if n % i == 0: # check if n is divisible by i
            sub = s[:i]
            if sub * (n//i) == s: # check if sub repeated n//i times creates s
                return True
    return False","assert(canObtainByCCWShiftAndPower(""abcabcabc""))==True
assert(canObtainByCCWShiftAndPower(""hellohello""))==True
assert(canObtainByCCWShiftAndPower(""codingcoding""))==True
assert(canObtainByCCWShiftAndPower(""xyz""))==False
assert(canObtainByCCWShiftAndPower(""abac""))==False"
"Given a partially filled boolean array, can we swap its elements to make it satisfying a sorting condition? If yes, return True, otherwise return False.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
Given a partially filled boolean array, can we swap its elements to make it satisfying a sorting condition? If yes, return True, otherwise return False.

canSwapToSort([True, False, True, False])   # returns True
canSwapToSort([True, True, True, True])   # returns T

[/Question] [/INST] [Code]

def canSwapToSort(arr):
    n = len(arr)
    ones = 0
    for i in range(n):
        if arr[i]:
            ones += 1
    for i in range(ones):
        arr[i] = True
    for i in range(ones, n):
        arr[i] = False
    return all(arr[i] <= arr[i+1] for i in range(n-1)) 

[/Code]
[/STOP] </s>","def canSwapToSort(arr):
    n = len(arr)
    ones = 0
    for i in range(n):
        if arr[i]:
            ones += 1
    for i in range(ones):
        arr[i] = True
    for i in range(ones, n):
        arr[i] = False
    return all(arr[i] <= arr[i+1] for i in range(n-1))","assert canSwapToSort([True, False, True, False])==True
assert canSwapToSort([False, True, False, True])==True
assert canSwapToSort([True, True, False, False])==False
assert canSwapToSort([True, True, True, True])==True"
"Given an array A and a number K, your task is to check if at least one distinct element can be removed from the array such that the length of the array is at most K. If it is possible, return True, otherwise False.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
Given an array A and a number K, your task is to check if at least one distinct element can be removed from the array such that the length of the array is at most K. If it is possible, return True, otherwise False.



[/Question] [/INST] [Code]

from typing import List
def reduceArray(arr: List[int], k: int) -> bool:
    distinct_elements = len(set(arr))
    return len(arr) - distinct_elements <= k 

[/Code]
[/STOP] </s>","from typing import List
def reduceArray(arr: List[int], k: int) -> bool:
    distinct_elements = len(set(arr))
    return len(arr) - distinct_elements <= k","assert reduceArray([1, 2, 3, 4, 5], 3)==False
assert reduceArray([1, 2, 2, 3, 4, 5], 4)==True
assert reduceArray([1, 1, 1, 2, 2, 3, 4, 5], 4)==True
assert reduceArray([1, 2, 3, 4, 5, 6, 7], 3)==True
assert reduceArray([1, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5], 7)==True"
"Pythagorean Triplet: Given an array of integers, write a function that returns true if there is a triplet (a, b, c) that satisfies a^2 + b^2 = c^2.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
Pythagorean Triplet: Given an array of integers, write a function that returns true if there is a triplet (a, b, c) that satisfies a^2 + b^2 = c^2.

>>> pythagoreanTriplet([9, 12, 15, 17, 21])
False

[/Question] [/INST] [Code]

from typing import List

def pythagoreanTriplet(arr: List[int]) -> bool:
    squares = set([x**2 for x in arr])
    for a in arr:
        for b in arr:
            if a**2 + b**2 in squares:
                return True
    return False 

[/Code]
[/STOP] </s>","from typing import List

def pythagoreanTriplet(arr: List[int]) -> bool:
    squares = set([x**2 for x in arr])
    for a in arr:
        for b in arr:
            if a**2 + b**2 in squares:
                return True
    return False","assert pythagoreanTriplet([3, 1, 4, 6, 5]) == True
assert pythagoreanTriplet([10, 4, 6, 12, 5]) == True
assert pythagoreanTriplet([8, 16, 18, 20, 15]) == True
assert pythagoreanTriplet([1, 2, 3]) == False
assert pythagoreanTriplet([9, 12, 15, 17, 21]) == False
assert pythagoreanTriplet([5, 12, 13]) == True
assert pythagoreanTriplet([14, 3, 6, 8, 10]) == True
assert pythagoreanTriplet([11, 13, 17, 19, 23]) == False"
"Given a Binary Tree and an integer K, the task is to check if the tree consists of a pair of leaf nodes whose sum is equal to K.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
Given a Binary Tree and an integer K, the task is to check if the tree consists of a pair of leaf nodes whose sum is equal to K.



[/Question] [/INST] [Code]

class Node: 
	def __init__(self, key): 
		self.key = key 
		self.left = None
		self.right = None
		
def isPairExists(root: Node, K: int) -> bool:
	s = set() 
	return check(root, K, s)

def check(root, k, s): 
	if (root == None): 
		return False
	
	if (s.__contains__(k - root.key)): 
		return True
	
	s.add(root.key) 

	return (check(root.left, k, s) or check(root.right, k, s)) 

[/Code]
[/STOP] </s>","class Node: 
	def __init__(self, key): 
		self.key = key 
		self.left = None
		self.right = None
		
def isPairExists(root: Node, K: int) -> bool:
	s = set() 
	return check(root, K, s)

def check(root, k, s): 
	if (root == None): 
		return False
	
	if (s.__contains__(k - root.key)): 
		return True
	
	s.add(root.key) 

	return (check(root.left, k, s) or check(root.right, k, s))","# Example 1
# 		       10
#          /        \
#      8         15
#    /     \       /     \
#  3        6   13    18
root = Node(10) 
root.left = Node(8) 
root.right = Node(15) 
root.left.left = Node(3) 
root.left.right = Node(6) 
root.right.left = Node(13) 
root.right.right = Node(18) 
assert isPairExists(root, 16) == True
# Example 2
# 		     10
#        /       \
#     8         15
#   /     \      /     \
#  3       6   13    18
root = Node(10) 
root.left = Node(8) 
root.right = Node(15) 
root.left.left = Node(3) 
root.left.right = Node(6) 
root.right.left = Node(13) 
root.right.right = Node(18) 
assert isPairExists(root, 20) == False"
"Given a non-negative number, the task is to check if this given number can be made a prime number by deleting a single digit. If it can be made a prime number by just one deletion, return True; otherwise, return False.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
Given a non-negative number, the task is to check if this given number can be made a prime number by deleting a single digit. If it can be made a prime number by just one deletion, return True; otherwise, return False.



[/Question] [/INST] [Code]

def isPrime(n: int) -> bool: 
	if n <= 1: 
		return False
	if n <= 3: 
		return True
	if n % 2 == 0 or n % 3 == 0: 
		return False
	
	i = 5
	while i * i <= n: 
		if n % i == 0 or n % (i + 2) == 0: 
			return False
		i = i + 6
	
	return True

def isPrimeByDeletingOneDigit(num: int) -> bool:
    str_num = str(num)
    if isPrime(num):
        return True
    else:
        for i in range(len(str_num)):
            new_num = int(str_num[:i] + str_num[i+1:])
            if isPrime(new_num):
                return True
        return False 

[/Code]
[/STOP] </s>","def isPrime(n: int) -> bool: 
	if n <= 1: 
		return False
	if n <= 3: 
		return True
	if n % 2 == 0 or n % 3 == 0: 
		return False
	
	i = 5
	while i * i <= n: 
		if n % i == 0 or n % (i + 2) == 0: 
			return False
		i = i + 6
	
	return True

def isPrimeByDeletingOneDigit(num: int) -> bool:
    str_num = str(num)
    if isPrime(num):
        return True
    else:
        for i in range(len(str_num)):
            new_num = int(str_num[:i] + str_num[i+1:])
            if isPrime(new_num):
                return True
        return False","assert isPrimeByDeletingOneDigit(2357)==True
assert isPrimeByDeletingOneDigit(1103)==True
assert isPrimeByDeletingOneDigit(467)==False
assert isPrimeByDeletingOneDigit(2)==False
assert isPrimeByDeletingOneDigit(456789)==True"
"Given a large number n, you have to check if it is divisible by 25 or not. If it is divisible by 25 then return True otherwise return False.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
Given a large number n, you have to check if it is divisible by 25 or not. If it is divisible by 25 then return True otherwise return False.



[/Question] [/INST] [Code]

def isDivisibleBy25(n: int) -> bool:
    if n % 25 == 0:
        return True
    else:
        return False 

[/Code]
[/STOP] </s>","def isDivisibleBy25(n: int) -> bool:
    if n % 25 == 0:
        return True
    else:
        return False","assert isDivisibleBy25(125)==True
assert isDivisibleBy25(250)==True
assert isDivisibleBy25(500)==True
assert isDivisibleBy25(39)==False
assert isDivisibleBy25(1234567890)==False"
"You are given four integers x1, x2, y1, y2. You are present at a coordinates (x1, y1) and you have to move to the coordinates(x2, y2). You can make two types of moves: 
(x, y) -> (x+y, y) 
(x, y) -> (x, x+y) 
Write a program to check if the given destination (x2, y2) can be reached from the given source (x1, y1).","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
You are given four integers x1, x2, y1, y2. You are present at a coordinates (x1, y1) and you have to move to the coordinates(x2, y2). You can make two types of moves: 
(x, y) -> (x+y, y) 
(x, y) -> (x, x+y) 
Write a program to check if the given destination (x2, y2) can be reached from the given source (x1, y1).



[/Question] [/INST] [Code]

def isReachable(x1: int, y1: int, x2: int, y2: int) -> bool:
    while x2 >= x1 and y2 >= y1:
        if x1 == x2 and y1 == y2:
            return True
        if x2 > y2:
            x2 -= y2
        else:
            y2 -= x2
    return False 

[/Code]
[/STOP] </s>","def isReachable(x1: int, y1: int, x2: int, y2: int) -> bool:
    while x2 >= x1 and y2 >= y1:
        if x1 == x2 and y1 == y2:
            return True
        if x2 > y2:
            x2 -= y2
        else:
            y2 -= x2
    return False","assert isReachable(2, 10, 26, 12)==True
assert isReachable(1, 1, 3, 4)==True
assert isReachable(1, 1, 2, 5)==False
assert isReachable(1, 1, 1, 1)==True"
"Given a binary string S, the task is to check if the given binary string can be split into disjoint subsequences such that each subsequence has an equal sum of 0's and 1's.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
Given a binary string S, the task is to check if the given binary string can be split into disjoint subsequences such that each subsequence has an equal sum of 0's and 1's.

canSplitEqualSum(""010"") == False
canSplitEqualSum(""01010"") == False
canSplitEqualSum(""0101010"") == True
canSplitEqualSum(""011000"") == T

[/Question] [/INST] [Code]

def canSplitEqualSum(s: str) -> bool:
	# Function to check if a binary string can be split
	# into disjoint subsequences with equal sum of 0's and 1's
	count0 = 0
	count1 = 0
	count_ = 0

	for i in s:
		if i == '0':
			count0 += 1
		elif i == '1':
			count1 += 1
		else:
			count_ += 1
	
	if count0 != count1:
		return False
	return count_ >= 0 

[/Code]
[/STOP] </s>","def canSplitEqualSum(s: str) -> bool:
	# Function to check if a binary string can be split
	# into disjoint subsequences with equal sum of 0's and 1's
	count0 = 0
	count1 = 0
	count_ = 0

	for i in s:
		if i == '0':
			count0 += 1
		elif i == '1':
			count1 += 1
		else:
			count_ += 1
	
	if count0 != count1:
		return False
	return count_ >= 0","assert canSplitEqualSum(""0101010"") == True
assert canSplitEqualSum(""01010"") == False
assert canSplitEqualSum(""010"") == False
assert canSplitEqualSum(""011000"") == True"
"Given the coordinates of N points, the task is to find whether only two parallel lines contain all the coordinates points or not. Return True if only two parallel lines contain all coordinates points otherwise return False.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
Given the coordinates of N points, the task is to find whether only two parallel lines contain all the coordinates points or not. Return True if only two parallel lines contain all coordinates points otherwise return False.



[/Question] [/INST] [Code]

def isTwoParallelLines(points) -> bool:
    lines = set()
    n = len(points)
    for i in range(n):
        x1, y1 = points[i]
        for j in range(i+1, n):
            x2, y2 = points[j]
            if x2 - x1 != 0:
                slope = (y2 - y1) / (x2 - x1)
                lines.add(slope)
        if len(lines) > 2:
            return False
    return True 

[/Code]
[/STOP] </s>","def isTwoParallelLines(points) -> bool:
    lines = set()
    n = len(points)
    for i in range(n):
        x1, y1 = points[i]
        for j in range(i+1, n):
            x2, y2 = points[j]
            if x2 - x1 != 0:
                slope = (y2 - y1) / (x2 - x1)
                lines.add(slope)
        if len(lines) > 2:
            return False
    return True","assert isTwoParallelLines([(1, 1), (2, 2), (3, 3), (4, 4)])==True
assert isTwoParallelLines([(1, 1), (1, 2), (1, 3), (1, 4)])==True
assert isTwoParallelLines([(1, 1), (2, 2), (3, 1), (4, 2)])==True
assert isTwoParallelLines([(1, 1), (2, 2), (3, 1), (4, 4)])==False
assert isTwoParallelLines([(1, 1), (2, 2), (1, 3), (4, 4)])==False"
"You are given a number N, you need to check if N is valid when flipped upside down. The upside down digits are valid and should appear the same. For this, we need to consider all the numbers that will look the same when flipped upside down. Return True if N is valid, else return False.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
You are given a number N, you need to check if N is valid when flipped upside down. The upside down digits are valid and should appear the same. For this, we need to consider all the numbers that will look the same when flipped upside down. Return True if N is valid, else return False.



[/Question] [/INST] [Code]

def isUpsideDownValid(N: int) -> bool:
    valid_numbers = {'0': '0', '1': '1', '6': '9', '8': '8', '9': '6'}
    num_str = str(N)
    upside_down = ''
    
    for ch in num_str:
        if ch not in valid_numbers:
            return False
        upside_down = valid_numbers[ch] + upside_down
    
    return upside_down == num_str[::-1] 

[/Code]
[/STOP] </s>","def isUpsideDownValid(N: int) -> bool:
    valid_numbers = {'0': '0', '1': '1', '6': '9', '8': '8', '9': '6'}
    num_str = str(N)
    upside_down = ''
    
    for ch in num_str:
        if ch not in valid_numbers:
            return False
        upside_down = valid_numbers[ch] + upside_down
    
    return upside_down == num_str[::-1]","assert isUpsideDownValid(609)==True
assert isUpsideDownValid(916)==True
assert isUpsideDownValid(888)==True
assert isUpsideDownValid(108)==False
assert isUpsideDownValid(819)==False"
"Given a number, write a function to determine if it is a palindrome number using rotations. Palindrome number using rotations is a number that remains the same when its digits are reversed after rotating it.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
Given a number, write a function to determine if it is a palindrome number using rotations. Palindrome number using rotations is a number that remains the same when its digits are reversed after rotating it.

isRotationalPalindrome(1222221) should return T
isRotationalPalindrome(12321) should return True
isRotationalPalindrome(12345) should return False

[/Question] [/INST] [Code]

def isRotationalPalindrome(num: int) -> bool:
    num_str = str(num)
    rotations = [int(num_str[i:] + num_str[:i]) for i in range(len(num_str))]
    return any(rot == int(num_str[::-1]) for rot in rotations) 

[/Code]
[/STOP] </s>","def isRotationalPalindrome(num: int) -> bool:
    num_str = str(num)
    rotations = [int(num_str[i:] + num_str[:i]) for i in range(len(num_str))]
    return any(rot == int(num_str[::-1]) for rot in rotations)","assert isRotationalPalindrome(12321)==True
assert isRotationalPalindrome(12345)==False
assert isRotationalPalindrome(1222221)==True"
"Write a program to determine if the sum of any three consecutive numbers in a given list of integers forms an arithmetic progression. Return True if such a sequence exists; otherwise, return False.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
Write a program to determine if the sum of any three consecutive numbers in a given list of integers forms an arithmetic progression. Return True if such a sequence exists; otherwise, return False.

isAPSequenceExists(arr3) returns F

[/Question] [/INST] [Code]

def isAPSequenceExists(arr: list) -> bool:
    for i in range(len(arr) - 2):
        if (arr[i] + arr[i+2]) == 2*arr[i+1]:
            return True
    return False 

[/Code]
[/STOP] </s>","def isAPSequenceExists(arr: list) -> bool:
    for i in range(len(arr) - 2):
        if (arr[i] + arr[i+2]) == 2*arr[i+1]:
            return True
    return False","# Sample Input
arr1 = [1, 2, 3, 4, 5]
arr2 = [2, 4, 6, 8, 10]
arr3 = [3, 6, 10, 15, 21, 22]
# Sample Output
assert isAPSequenceExists(arr1) == True
assert isAPSequenceExists(arr2) == True
assert isAPSequenceExists(arr3) == False"
"Given a square grid represented as a nested list, write a function to check if the sum of elements in each diagonal of the grid is a prime number. Return a boolean indicating whether all the diagonal sums are prime or not.","<s>[INST] <<SYS>>
You are an assistant tasked with generating code given a question and some Examples and/or Explanations along with the question. The question as well as some examples with input and expected outputs will be between [Question] and [/Question]. You must answer the programming question with python code within the [Code] and [/Code] blocks
<</SYS>>


[Question]
        
Given a square grid represented as a nested list, write a function to check if the sum of elements in each diagonal of the grid is a prime number. Return a boolean indicating whether all the diagonal sums are prime or not.



[/Question] [/INST] [Code]

from typing import List
import math

def isPrime(num: int) -> bool:
    if num <= 1:
        return False
    if num <= 3:
        return True
    if num % 2 == 0 or num % 3 == 0:
        return False
    i = 5
    while i * i <= num:
        if num % i == 0 or num % (i + 2) == 0:
            return False
        i += 6
    return True

def diagonalSumsPrime(grid: List[List[int]]) -> bool:
    n = len(grid)
    diagonal_sums = []
    for i in range(n):
        diagonal_sums.append(sum(grid[j][j] for j in range(n)))
    for i in range(n):
        diagonal_sums.append(sum(grid[j][n-1-j] for j in range(n)))
    for s in diagonal_sums:
        if not isPrime(s):
            return False
    return True 

[/Code]
[/STOP] </s>","from typing import List
import math

def isPrime(num: int) -> bool:
    if num <= 1:
        return False
    if num <= 3:
        return True
    if num % 2 == 0 or num % 3 == 0:
        return False
    i = 5
    while i * i <= num:
        if num % i == 0 or num % (i + 2) == 0:
            return False
        i += 6
    return True

def diagonalSumsPrime(grid: List[List[int]]) -> bool:
    n = len(grid)
    diagonal_sums = []
    for i in range(n):
        diagonal_sums.append(sum(grid[j][j] for j in range(n)))
    for i in range(n):
        diagonal_sums.append(sum(grid[j][n-1-j] for j in range(n)))
    for s in diagonal_sums:
        if not isPrime(s):
            return False
    return True","assert diagonalSumsPrime([[1, 2, 3], [4, 5, 6], [7, 8, 9]]) == False
assert diagonalSumsPrime([[2, 7, 6], [9, 5, 1], [4, 3, 8]]) == True
assert diagonalSumsPrime([[1, 2], [3, 4]]) == True
assert diagonalSumsPrime([[1, 2, 3, 4], [5, 6, 7, 8], [9, 10, 11, 12], [13, 14, 15, 16]]) == False"
